1.0100610256195068,-1,4d505520696e697469a6c697aedd,522,a,00000000,63
1.018099069595337,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.0224039554595947,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.0305819511413574,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.0387818813323975,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.0470459461212158,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.0548479557037354,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.063175916671753,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.0713849067687988,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.0796349048614502,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.087918996810913,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.0958139896392822,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1040630340576172,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1121699810028076,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.120661973953247,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1289610862731934,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1367690563201904,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1449620723724365,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1533329486846924,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1616299152374268,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1698088645935059,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1776800155639648,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.1861169338226318,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.194338083267212,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2024788856506348,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2108149528503418,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.218630075454712,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.227125883102417,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2352499961853027,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2435028553009033,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2515020370483398,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2595999240875244,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2678799629211426,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2762560844421387,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2843780517578125,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.2924890518188477,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.3006060123443604,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.308948040008545,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.3172879219055176,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.32548189163208,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.3334789276123047,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.3415279388427734,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.3498449325561523,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.35817289352417,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.3664319515228271,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.374427080154419,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.3824989795684814,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.3909258842468262,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.3993299007415771,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4074649810791016,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4154000282287598,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4234418869018555,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4318199157714844,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4402780532836914,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4484610557556152,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4566140174865723,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4645318984985352,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4726848602294922,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4808390140533447,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.4892120361328125,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.497534990310669,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.5057740211486816,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.5136380195617676,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.5218238830566406,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.530128002166748,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.538388967514038,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.54665207862854,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.5548639297485352,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.5627739429473877,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.5710220336914062,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.5792808532714844,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.5876128673553467,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.5959079265594482,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6037280559539795,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.611886978149414,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6201350688934326,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6282858848571777,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6368958950042725,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6446778774261475,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6530609130859375,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.66115403175354,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6694819927215576,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6777000427246094,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6855239868164062,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
1.6938600540161133,-1,2,b,000000000000000000000000000000000000,60,2,a,00000000,63
