time (sec),mcp9808: 1,tmp36: 0
,temperature C,temperature C
543.0002970695496,14.1875,22.3603515625
544.0011739730835,14.1875,22.3603515625
545.0059239864349,14.1875,22.5859375
546.004007101059,14.1875,22.5537109375
547.0014140605927,14.3125,22.392578125
548.0052709579468,14.375,22.4248046875
549.0037491321564,14.375,22.328125
550.0001330375671,14.375,22.5537109375
551.0006210803986,14.5,22.5859375
552.0048549175262,14.5,22.4248046875
553.0036029815674,14.5,22.45703125
554.0040519237518,14.5,22.4892578125
555.0057969093323,14.5625,22.521484375
556.0042409896851,14.5625,22.4248046875
557.0047280788422,14.625,22.4248046875
558.0013689994812,14.6875,22.45703125
559.0044751167297,14.75,22.4892578125
560.0037589073181,14.75,22.521484375
561.0019381046295,14.8125,22.5537109375
562.0005869865417,14.75,22.45703125
563.0005719661713,14.75,22.5537109375
564.002571105957,14.75,22.5537109375
565.0016589164734,14.8125,22.5537109375
566.0011999607086,14.8125,22.521484375
567.0046670436859,14.875,22.5859375
568.0030210018158,14.875,22.6181640625
569.0014140605927,14.875,22.5537109375
570.0053861141205,14.875,22.521484375
571.0042929649353,14.9375,22.5537109375
572.0022249221802,14.9375,22.779296875
573.0005350112915,14.9375,22.650390625
574.0047829151154,14.9375,22.650390625
575.003308057785,15.0,22.6826171875
576.0018570423126,15.0,22.5859375
577.0058019161224,15.0,22.650390625
578.0042510032654,15.0625,22.6826171875
579.0027809143066,15.0625,22.650390625
580.0023970603943,15.0625,22.5537109375
581.0054271221161,15.125,22.5859375
582.0047299861908,15.1875,22.650390625
583.0020220279694,15.1875,22.650390625
584.0008800029755,15.1875,22.6181640625
585.0031950473785,15.25,22.6181640625
586.0044569969177,15.1875,22.5859375
587.0022609233856,15.1875,22.71484375
588.0035479068756,15.25,22.5859375
589.0045220851898,15.25,22.6181640625
590.0041470527649,15.3125,22.6181640625
591.0014460086823,15.375,22.6826171875
592.0027530193329,15.3125,22.5537109375
593.0015339851379,15.375,22.5859375
594.002748966217,15.3125,22.6181640625
595.0015070438385,15.375,22.521484375
