time (sec),mcp9808: 1,tmp36: 0
263.0014259815216,-2.5,11.7900390625
264.00112986564636,-2.5,11.5966796875
265.0059480667114,-2.5625,11.7900390625
266.00375604629517,-2.6875,11.5966796875
267.00366401672363,-2.75,11.822265625
268.00576305389404,-2.75,11.6611328125
269.00495290756226,-2.8125,11.6611328125
270.00091886520386,-2.875,11.62890625
271.0061020851135,-2.9375,11.564453125
272.0048689842224,-3.0,11.6611328125
273.00475692749023,-3.0625,11.693359375
274.00113105773926,-3.125,11.62890625
275.00209498405457,-3.1875,11.564453125
276.00396609306335,-3.1875,11.5322265625
277.0015060901642,-3.1875,11.5966796875
278.0016288757324,-3.3125,11.5966796875
279.00293493270874,-3.375,11.62890625
280.0012540817261,-3.5,11.62890625
281.00416588783264,-3.5625,11.564453125
282.0003480911255,-3.5,11.435546875
283.0035059452057,-3.625,11.5
284.00476002693176,-3.625,11.5
285.00199604034424,-3.75,11.564453125
286.00232195854187,-3.75,11.5
287.0015480518341,-3.8125,11.37109375
288.0050859451294,-3.9375,11.435546875
289.00301790237427,-3.875,11.435546875
290.0040440559387,-4.0,11.306640625
291.0022349357605,-4.0625,11.306640625
292.001690864563,-4.1875,11.5
293.00106501579285,-4.1875,11.37109375
294.0028488636017,-4.25,11.3388671875
295.0014410018921,-4.1875,11.3388671875
296.0045220851898,-4.25,11.2744140625
297.0018630027771,-4.375,11.4033203125
298.00138092041016,-4.375,11.2744140625
299.0026710033417,-4.4375,11.2099609375
300.00514101982117,-4.5625,11.2099609375
301.0045020580292,-4.5,11.177734375
302.0010669231415,-4.5625,11.2421875
303.00444507598877,-4.5625,11.2421875
304.0037100315094,-4.625,11.2421875
305.0012159347534,-4.6875,11.2421875
306.00513195991516,-4.6875,11.177734375
307.0005929470062,-4.75,11.2421875
308.005215883255,-4.6875,11.306640625
309.00168108940125,-4.75,11.2099609375
310.00103402137756,-4.8125,11.2099609375
311.00227189064026,-4.8125,11.2099609375
312.0021688938141,-4.875,11.2099609375
313.0021770000458,-4.9375,11.2099609375
314.00229692459106,-4.9375,11.1455078125
315.0011899471283,-4.9375,11.11328125
316.00281405448914,-5.0,11.048828125
317.000540971756,-5.0625,11.0810546875
318.00307989120483,-5.1875,10.9521484375
319.00461888313293,-5.125,11.0166015625
320.00446009635925,-5.25,10.85546875
321.0052239894867,-5.1875,10.9521484375
322.00316286087036,-5.3125,10.9521484375
323.00517106056213,-5.375,10.8876953125
324.003928899765,-5.375,10.9521484375
325.00335001945496,-5.4375,10.85546875
326.00262689590454,-5.5,10.85546875
327.00038409233093,-5.5625,10.919921875
328.003534078598,-5.625,11.0166015625
329.0046880245209,-5.625,10.8876953125
330.00465989112854,-5.625,10.85546875
331.0041379928589,-5.6875,10.984375
332.0064859390259,-5.6875,10.8232421875
333.0016539096832,-5.6875,10.791015625
334.0026650428772,-5.8125,10.8232421875
335.0030150413513,-5.875,10.919921875
336.00592398643494,-5.875,10.8232421875
337.0002238750458,-6.0,10.919921875
338.00266098976135,-6.0,10.791015625
339.0020959377289,-6.0625,10.7587890625
340.0045440196991,-6.0625,10.7587890625
341.00500988960266,-6.125,10.7587890625
342.00514793395996,-6.0625,10.7265625
343.00300693511963,-6.125,10.7265625
344.00148701667786,-6.1875,10.7587890625
345.00215697288513,-6.25,10.6943359375
346.00271701812744,-6.3125,10.662109375
347.0034098625183,-6.3125,10.662109375
348.00340700149536,-6.375,10.7587890625
349.00390100479126,-6.4375,10.662109375
350.001944065094,-6.4375,10.59765625
351.0041310787201,-6.4375,10.533203125
352.0019860267639,-6.5625,10.662109375
353.003534078598,-6.5625,10.662109375
354.00389099121094,-6.5625,10.8232421875
355.0013599395752,-6.625,10.5654296875
356.0031590461731,-6.6875,10.5654296875
357.0041809082031,-6.75,10.533203125
358.00249791145325,-6.8125,10.5654296875
359.0033988952637,-6.875,10.5654296875
360.00083088874817,-6.875,10.5654296875
361.00559997558594,-6.9375,10.4365234375
362.0039529800415,-6.875,10.46875
363.0016288757324,-7.0625,10.46875
364.00100588798523,-7.0625,10.5009765625
365.00120401382446,-7.125,10.533203125
366.0008590221405,-7.125,10.404296875
367.0053000450134,-7.1875,10.404296875
368.0033769607544,-7.1875,10.46875
369.00482988357544,-7.3125,10.5654296875
370.00268507003784,-7.3125,10.4365234375
371.0002830028534,-7.3125,10.404296875
372.00055503845215,-7.3125,10.4365234375
373.0012950897217,-7.375,10.4365234375
374.00482201576233,-7.4375,10.4365234375
375.00188994407654,-7.5,10.404296875
376.0014760494232,-7.5,10.404296875
377.00475788116455,-7.5,10.5009765625
378.0045130252838,-7.5625,10.4365234375
379.00065088272095,-7.625,10.3076171875
380.0024199485779,-7.625,10.404296875
381.0042359828949,-7.75,10.3720703125
382.0036389827728,-7.8125,10.275390625
383.00398302078247,-7.8125,10.275390625
384.0019118785858,-7.8125,10.3076171875
385.0018880367279,-7.875,10.3076171875
386.0061900615692,-7.9375,10.2431640625
387.0031530857086,-7.9375,10.1787109375
388.00060200691223,-8.0,10.146484375
389.0046899318695,-8.0,10.2109375
390.00437903404236,-7.9375,10.3076171875
391.0001919269562,-8.0625,10.1787109375
392.0040318965912,-8.0625,10.2109375
393.0040879249573,-8.0625,10.2109375
394.0017988681793,-8.125,10.3720703125
395.001501083374,-8.1875,10.3076171875
396.0043258666992,-8.25,10.2431640625
397.00183296203613,-8.1875,10.3076171875
398.00651597976685,-8.375,10.1787109375
399.00262808799744,-8.6875,10.1142578125
400.00268387794495,-8.75,9.9208984375
401.0024619102478,-9.0,9.9208984375
402.0014109611511,-9.1875,9.953125
403.0014328956604,-9.375,9.7919921875
404.0029079914093,-9.5625,9.82421875
405.0002238750458,-9.75,9.7919921875
406.00193095207214,-9.875,9.6630859375
407.0058009624481,-10.0625,9.7275390625
408.00175309181213,-10.25,9.5986328125
409.00205397605896,-10.4375,9.5341796875
410.00296807289124,-10.5625,9.501953125
411.0042290687561,-10.6875,9.56640625
412.0014488697052,-10.8125,9.4375
413.0003628730774,-10.9375,9.4375
414.0007960796356,-11.125,9.4375
415.00172090530396,-11.1875,9.5341796875
416.0009129047394,-11.3125,9.244140625
417.0008499622345,-11.5,9.3408203125
418.0006380081177,-11.625,9.4052734375
419.0032889842987,-11.75,9.2763671875
420.00558495521545,-11.875,9.244140625
421.0050849914551,-11.9375,9.2119140625
422.00496196746826,-12.0625,9.115234375
423.0002360343933,-12.125,9.2119140625
424.0029180049896,-12.25,9.2119140625
425.0045928955078,-12.25,9.115234375
426.00146102905273,-12.3125,9.05078125
427.0003969669342,-12.4375,9.115234375
428.00308203697205,-12.5,9.1474609375
429.00300693511963,-12.625,9.1796875
430.00215005874634,-12.6875,9.0830078125
431.0025780200958,-12.75,9.05078125
432.00023889541626,-12.875,9.1474609375
433.0009469985962,-12.9375,9.0830078125
434.0031280517578,-13.0625,8.9541015625
435.00133991241455,-13.125,8.921875
436.0009310245514,-13.1875,8.986328125
437.00038290023804,-13.3125,9.05078125
438.00483989715576,-13.3125,8.8896484375
439.0011820793152,-13.375,9.0830078125
440.0007450580597,-13.5,8.986328125
441.0021870136261,-13.5625,9.05078125
442.00334095954895,-13.625,8.921875
443.00113797187805,-13.625,8.921875
444.0026009082794,-13.75,8.8251953125
445.0046830177307,-13.8125,8.921875
446.00483989715576,-13.875,8.8896484375
447.00470089912415,-13.875,8.857421875
448.0017249584198,-13.9375,8.857421875
449.00478506088257,-14.0625,8.8896484375
450.0008099079132,-14.125,8.857421875
451.00236988067627,-14.1875,8.8251953125
452.0003709793091,-14.3125,8.79296875
453.00301909446716,-14.3125,8.857421875
454.0014250278473,-14.3125,8.79296875
455.0024390220642,-14.375,8.8251953125
456.0040919780731,-14.4375,8.728515625
457.0004708766937,-14.5,8.7607421875
458.00201392173767,-14.5625,8.7607421875
459.0055799484253,-14.625,8.6962890625
460.0050160884857,-14.6875,8.728515625
461.00604605674744,-14.75,8.470703125
462.0062348842621,-14.8125,8.79296875
463.0057740211487,-14.8125,8.599609375
464.001914024353,-14.8125,8.6318359375
465.00021290779114,-15.0,8.6962890625
466.0025770664215,-15.0625,8.728515625
467.00189900398254,-15.0625,8.6318359375
468.0002920627594,-15.125,8.6318359375
469.0056688785553,-15.1875,8.6318359375
470.005793094635,-15.1875,8.6318359375
471.0051510334015,-15.25,8.5673828125
472.00554299354553,-15.3125,8.53515625
473.0054979324341,-15.25,8.5673828125
474.00157403945923,-15.3125,8.4384765625
475.0050160884857,-15.4375,8.5673828125
476.00412702560425,-15.5,8.7607421875
477.0017189979553,-15.5,8.4384765625
478.00334191322327,-15.5625,8.40625
479.0034770965576,-15.625,8.4384765625
480.00119495391846,-15.625,8.5029296875
481.0017030239105,-15.6875,8.341796875
482.0054919719696,-15.75,8.4384765625
483.0046260356903,-15.75,8.341796875
484.00169801712036,-15.75,8.40625
485.0015239715576,-15.875,8.470703125
486.00170493125916,-15.875,8.470703125
487.0038158893585,-15.9375,8.2451171875
488.00369000434875,-16.0,8.5029296875
489.00577187538147,-16.0,8.341796875
490.0065870285034,-16.125,8.40625
491.00393986701965,-16.125,8.083984375
492.0033760070801,-16.125,8.3095703125
493.0006859302521,-16.1875,8.40625
494.00114393234253,-16.1875,8.27734375
495.0034759044647,-16.3125,8.212890625
496.0042669773102,-16.3125,8.3095703125
497.00236892700195,-16.375,8.212890625
498.00458788871765,-16.4375,8.27734375
499.00020003318787,-16.4375,8.27734375
500.00247502326965,-16.5,8.40625
501.0011899471283,-16.5,8.341796875
502.000853061676,-16.5625,8.1806640625
503.0009319782257,-16.5625,8.1806640625
504.00620007514954,-16.625,8.1806640625
505.0045108795166,-16.6875,8.2451171875
506.00269889831543,-16.6875,8.1484375
507.0007920265198,-16.6875,8.01953125
508.0064699649811,-16.75,8.1162109375
509.00510001182556,-16.8125,8.1484375
510.0061020851135,-16.8125,8.1806640625
511.0032000541687,-16.8125,8.1484375
512.0042600631714,-16.875,8.083984375
513.0023319721222,-16.9375,8.1484375
514.0041620731354,-16.9375,8.1162109375
515.0027060508728,-17.0,7.9873046875
516.0005578994751,-17.0,8.212890625
517.0064508914948,-17.0625,7.9873046875
518.0063948631287,-17.0625,8.341796875
519.0003049373627,-17.1875,8.0517578125
520.0054829120636,-17.1875,8.01953125
521.0058889389038,-17.1875,7.955078125
522.0053369998932,-17.25,8.083984375
523.0052859783173,-17.25,7.9873046875
524.0024600028992,-17.3125,8.01953125
525.0038158893585,-17.3125,8.01953125
526.0009779930115,-17.375,8.083984375
527.001955986023,-17.375,8.083984375
528.0008199214935,-17.4375,8.083984375
529.0064659118652,-17.4375,8.01953125
530.0050909519196,-17.5,8.083984375
531.0049040317535,-17.5,8.0517578125
532.000422000885,-17.5625,8.1162109375
533.0023159980774,-17.5625,8.01953125
534.0034990310669,-17.5625,7.9873046875
535.0048999786377,-17.6875,7.9228515625
536.0043189525604,-17.6875,7.8583984375
537.0049719810486,-17.6875,7.890625
538.004359960556,-17.6875,7.9228515625
539.0013608932495,-17.75,7.890625
540.0001749992371,-17.75,7.697265625
541.0009908676147,-17.8125,7.9228515625
542.001718044281,-17.875,7.955078125
543.0018920898438,-17.875,7.8583984375
544.0047299861908,-17.875,7.697265625
545.0040009021759,-17.875,7.890625
546.0029270648956,-17.9375,7.826171875
547.0011329650879,-18.0,7.826171875
548.0028860569,-18.0,7.890625
549.0049419403076,-18.0625,7.6650390625
550.0010349750519,-18.0625,7.7939453125
551.000804901123,-18.125,7.6650390625
552.0035359859467,-18.125,7.76171875
553.0046339035034,-18.125,7.7939453125
554.0057880878448,-18.1875,7.826171875
555.0011990070343,-18.1875,7.6650390625
556.0043079853058,-18.25,7.76171875
557.0029890537262,-18.25,7.7939453125
558.0042729377747,-18.3125,7.6650390625
559.00177693367,-18.3125,7.826171875
560.0018889904022,-18.3125,7.7294921875
561.0045099258423,-18.3125,7.76171875
562.0022530555725,-18.375,7.6328125
563.0028009414673,-18.3125,7.7294921875
564.0004749298096,-18.375,7.826171875
565.0026109218597,-18.375,7.568359375
566.0048959255219,-18.4375,7.76171875
567.0007290840149,-18.4375,7.7294921875
568.0056929588318,-18.4375,7.697265625
569.0049428939819,-18.5,7.697265625
570.0053279399872,-18.5625,7.7294921875
571.0048589706421,-18.5625,7.697265625
572.0017058849335,-18.625,7.6650390625
573.0010259151459,-18.625,7.6328125
574.0032649040222,-18.625,7.6650390625
575.0008409023285,-18.6875,7.6650390625
576.0026650428772,-18.625,7.697265625
577.0043408870697,-18.6875,7.6005859375
578.0048069953918,-18.6875,7.6328125
579.003429889679,-18.75,7.6328125
580.0035440921783,-18.75,7.6005859375
581.0020070075989,-18.75,7.6650390625
582.006138086319,-18.8125,7.6005859375
583.0002820491791,-18.75,7.6650390625
584.0008800029755,-18.8125,7.6328125
585.0043270587921,-18.875,7.6005859375
586.0018520355225,-18.875,7.568359375
587.0037059783936,-18.8125,7.6650390625
588.0021049976349,-18.8125,7.50390625
589.0010709762573,-18.8125,7.6328125
590.0017330646515,-18.8125,7.6328125
591.0048499107361,-18.875,7.568359375
592.0045130252838,-18.875,7.6328125
593.0051989555359,-18.875,7.5361328125
594.0062980651855,-18.9375,7.568359375
595.0017149448395,-18.9375,7.568359375
596.0024080276489,-18.9375,7.5361328125
597.0059669017792,-19.0,7.50390625
598.0034070014954,-19.0,7.568359375
599.0047268867493,-19.0,7.50390625
600.0046730041504,-19.0625,7.568359375
601.0013120174408,-19.0625,7.568359375
602.0027709007263,-19.0625,7.5361328125
603.0050868988037,-19.0625,7.5361328125
604.0028870105743,-19.125,7.5361328125
605.0012919902802,-19.125,7.50390625
606.0010409355164,-19.125,7.568359375
607.0021550655365,-19.125,7.4716796875
608.0010988712311,-19.1875,7.439453125
609.004921913147,-19.1875,7.4716796875
610.0024769306183,-19.1875,7.4072265625
611.0009288787842,-19.1875,7.310546875
612.0005519390106,-19.25,7.439453125
613.0052349567413,-19.25,7.439453125
614.0010840892792,-19.25,7.439453125
615.002072095871,-19.375,7.4072265625
616.0032079219818,-19.375,7.50390625
617.0035579204559,-19.375,7.5361328125
618.0019369125366,-19.375,7.439453125
619.0042090415955,-19.4375,7.375
620.005481004715,-19.4375,7.439453125
621.0006649494171,-19.375,7.5361328125
622.0005600452423,-19.4375,7.4072265625
623.0032238960266,-19.375,7.439453125
624.0054080486298,-19.4375,7.439453125
625.0001399517059,-19.5,7.3427734375
626.0060338973999,-19.5,7.4716796875
627.0035169124603,-19.5,7.4072265625
628.0051050186157,-19.5625,7.310546875
629.0007910728455,-19.5,7.375
630.005126953125,-19.5,7.375
631.0052759647369,-19.5625,7.4072265625
632.004595041275,-19.5,7.2783203125
633.0041830539703,-19.625,7.24609375
634.0016269683838,-19.625,7.310546875
635.0059809684753,-19.625,7.2783203125
636.0052540302277,-19.6875,7.375
637.0048499107361,-19.625,7.310546875
638.0003678798676,-19.6875,7.3427734375
639.0017910003662,-19.625,7.4716796875
640.0020389556885,-19.6875,7.2783203125
641.0054459571838,-19.75,7.2783203125
642.0044960975647,-19.75,7.2783203125
643.00634598732,-19.75,7.2783203125
644.0001230239868,-19.75,7.310546875
645.0005888938904,-19.75,7.24609375
646.0056500434875,-19.8125,7.310546875
647.0044500827789,-19.8125,7.1171875
648.0034699440002,-19.8125,7.2783203125
649.0024659633636,-19.875,7.2138671875
650.0039610862732,-19.8125,7.24609375
651.0031259059906,-19.875,7.2783203125
652.0018298625946,-19.875,7.50390625
653.0043399333954,-19.875,7.2783203125
654.0012600421906,-19.9375,7.181640625
655.0004630088806,-19.9375,7.24609375
656.0038220882416,-19.9375,7.2783203125
657.0025708675385,-19.9375,7.1494140625
658.0017309188843,-19.9375,7.0849609375
659.0005769729614,-20.0,7.439453125
660.0046138763428,-20.0,7.2783203125
661.000669002533,-20.0,7.1494140625
662.0058460235596,-20.0625,7.181640625
663.0029649734497,-20.0625,7.2138671875
664.0056970119476,-20.0625,7.2138671875
665.00643491745,-20.0,7.2138671875
666.005558013916,-20.0,7.0849609375
667.0016679763794,-20.0625,7.2783203125
668.0035650730133,-20.0625,7.181640625
669.00102186203,-20.0625,7.181640625
670.0017230510712,-20.0625,7.181640625
671.0041220188141,-20.125,7.2138671875
672.0030829906464,-20.125,7.2138671875
673.0029978752136,-20.125,7.2138671875
674.0022220611572,-20.1875,7.0849609375
675.0002858638763,-20.1875,7.1494140625
676.003545999527,-20.1875,7.24609375
677.0005660057068,-20.1875,7.0849609375
678.002846956253,-20.25,7.1171875
679.0009469985962,-20.25,7.0849609375
680.0040929317474,-20.25,7.0849609375
681.0022048950195,-20.1875,7.181640625
682.002191066742,-20.25,7.181640625
683.0022909641266,-20.25,7.24609375
684.0034708976746,-20.3125,7.181640625
685.0023109912872,-20.25,7.2138671875
686.0003869533539,-20.3125,7.0849609375
687.0050339698792,-20.3125,7.1494140625
688.004499912262,-20.3125,7.1171875
689.0022230148315,-20.3125,6.923828125
690.004292011261,-20.375,6.9560546875
691.0028688907623,-20.3125,7.181640625
692.0056200027466,-20.375,7.310546875
693.0012300014496,-20.375,7.1171875
694.0030190944672,-20.375,7.181640625
695.0004649162292,-20.375,7.181640625
696.0051259994507,-20.4375,7.2138671875
697.0017750263214,-20.4375,7.052734375
698.0010440349579,-20.4375,7.1494140625
699.0038568973541,-20.4375,7.181640625
700.000804901123,-20.5,7.1494140625
701.0038239955902,-20.4375,7.0849609375
702.0035519599915,-20.5,6.98828125
703.0007979869843,-20.5625,7.1171875
704.0017199516296,-20.5625,7.181640625
705.0011689662933,-20.5,7.181640625
706.0010578632355,-20.5,7.1494140625
707.0012369155884,-20.5625,7.1494140625
708.0006940364838,-20.5,7.1494140625
709.0014359951019,-20.5625,7.1171875
710.0005300045013,-20.5625,7.0849609375
711.0050389766693,-20.5625,7.052734375
712.002445936203,-20.5625,7.0849609375
