time (sec),mcp9808: 1,tmp36: 0
,temperature C,temperature C
1.0024969577789307,19.5,23.911528716216225
2.005441904067993,19.5,23.476034628378386
3.003032922744751,19.5,23.301836993243242
4.0007429122924805,19.375,23.38893581081082
5.002749919891357,18.9375,23.040540540540547
6.000550985336304,18.5,21.90825591216216
7.000563859939575,17.875,20.77597128378379
8.00209379196167,17.8125,19.817884290540547
9.00515079498291,17.625,18.94689611486487
10.000394821166992,17.0,18.598500844594597
11.002243995666504,16.8125,17.988809121621628
12.001893997192383,16.6875,16.769425675675677
13.00041389465332,16.375,15.55004222972974
14.00171685218811,15.9375,15.201646959459467
15.002421855926514,15.5625,14.766152871621628
16.001990795135498,15.3125,14.156461148648646
17.000423908233643,15.0,13.024176520270274
18.003989934921265,14.875,12.414484797297305
19.004243850708008,14.6875,12.67578125
20.002784967422485,14.4375,11.804793074324323
21.005056858062744,14.375,11.10800253378379
22.00092601776123,14.1875,10.411211993243242
23.002365827560425,14.0,10.237014358108112
24.002398014068604,13.8125,10.237014358108112
25.000898838043213,13.5625,9.27892736486487
26.00549602508545,13.25,9.27892736486487
27.002055883407593,13.0625,8.930532094594597
28.00200891494751,12.875,9.366026182432435
29.004552841186523,12.75,7.972445101351354
30.00181794166565,12.75,8.495038006756758
31.00129795074463,12.5,8.495038006756758
32.0030620098114,12.1875,8.669235641891895
33.00058579444885,12.0,8.233741554054056
34.00577092170715,11.75,7.8853462837837895
35.00546884536743,11.5625,7.8853462837837895
36.00169086456299,11.4375,7.711148648648653
37.00146794319153,11.3125,6.753061655405411
38.001516819000244,11.1875,6.9272592905405475
39.00606179237366,11.0,7.449852195945951
40.00318002700806,10.8125,6.578864020270274
41.00489401817322,10.75,7.798247466216218
42.00163793563843,10.5625,6.9272592905405475
43.00483179092407,10.3125,7.101456925675677
44.00251388549805,10.25,7.188555743243249
45.003238916397095,10.0625,6.753061655405411
46.00523900985718,9.875,6.143369932432435
47.00522589683533,9.6875,6.491765202702709
48.00015187263489,9.5,6.143369932432435
49.00093698501587,9.375,6.05627111486487
50.002633810043335,9.3125,5.7078758445945965
51.003803968429565,9.25,5.882073479729733
52.000617027282715,9.1875,5.35948057432433
53.00069785118103,9.0,5.35948057432433
54.00431299209595,8.8125,5.53367820945946
55.00495886802673,8.6875,5.098184121621628
56.00022101402283,8.6875,5.35948057432433
57.003806829452515,8.5,4.749788851351354
58.00562596321106,8.375,4.923986486486491
59.00058388710022,8.375,4.488492398648653
60.00432801246643,8.1875,4.488492398648653
61.00183582305908,8.0,4.052998310810814
62.005378007888794,7.875,4.052998310810814
63.00115180015564,7.75,4.052998310810814
64.00530886650085,7.625,3.965899493243249
65.00091791152954,7.4375,3.4433065878378386
66.00266098976135,7.3125,3.7917018581081123
67.00400495529175,7.1875,3.5304054054054106
68.00116801261902,7.0,3.6175042229729755
69.00163984298706,6.9375,3.6175042229729755
70.00414896011353,6.875,3.182010135135137
71.00060892105103,6.875,3.0078125
72.00206995010376,6.75,3.094911317567572
73.00116801261902,6.625,2.6594172297297334
74.00618886947632,6.4375,2.3110219594594597
75.00611090660095,6.3125,2.5723184121621685
76.00399994850159,6.375,2.13682432432433
77.00483894348145,6.3125,1.8755278716216282
78.00592994689941,6.125,1.962626689189193
79.00041794776917,6.0,1.962626689189193
80.00016283988953,5.8125,1.962626689189193
