0.00021505355835,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.000237941741943,gps,1,
0.000244855880737,encoder,2,
0.000362873077393,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.000381946563721,gps,1,
0.000387907028198,encoder,2,
0.000494003295898,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.000504016876221,gps,1,
0.00050687789917,encoder,2,
0.000534057617188,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.000541925430298,gps,1,
0.000545978546143,encoder,2,
0.000572919845581,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.000577926635742,gps,1,
0.000581026077271,encoder,2,
0.000640869140625,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.000651836395264,gps,1,
0.000655889511108,encoder,2,
0.00071382522583,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.000726938247681,gps,1,
0.000731945037842,encoder,2,
0.0035560131073,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00357389450073,gps,1,
0.00358486175537,encoder,2,
0.00374293327332,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00376296043396,gps,1,
0.00377082824707,encoder,2,
0.00692892074585,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00694489479065,gps,1,
0.00695085525513,encoder,2,
0.00717997550964,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.0071918964386,gps,1,
0.00719594955444,encoder,2,
0.00723600387573,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00724387168884,gps,1,
0.00724792480469,encoder,2,
0.00730490684509,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00731801986694,gps,1,
0.0073230266571,encoder,2,
0.00735092163086,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00735688209534,gps,1,
0.00735998153687,encoder,2,
0.00738501548767,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00739002227783,gps,1,
0.00739288330078,encoder,2,
0.00741696357727,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00742292404175,gps,1,
0.00742602348328,encoder,2,
0.00745987892151,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00746488571167,gps,1,
0.0074679851532,encoder,2,
0.00749087333679,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00749588012695,gps,1,
0.00749897956848,encoder,2,
0.00752282142639,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00752902030945,gps,1,
0.0075318813324,encoder,2,
0.00755405426025,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00755882263184,gps,1,
0.00756192207336,encoder,2,
0.00758385658264,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.0075888633728,gps,1,
0.00759100914001,encoder,2,
0.0077748298645,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00778388977051,gps,1,
0.00778794288635,encoder,2,
0.00789284706116,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00790286064148,gps,1,
0.00790691375732,encoder,2,
0.00836396217346,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00837683677673,gps,1,
0.00838088989258,encoder,2,
0.00862884521484,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00867891311646,gps,1,
0.00868988037109,encoder,2,
0.00973391532898,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00974798202515,gps,1,
0.00975298881531,encoder,2,
0.00998401641846,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.00999999046326,gps,1,
0.0100059509277,encoder,2,
0.0110909938812,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.0111038684845,gps,1,
0.0111079216003,encoder,2,
0.0111520290375,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.0111598968506,gps,1,
0.0111629962921,encoder,2,
0.0111899375916,imu,0,00	0601f1f20a136ecd12b67022e14db2d66f8c,1537,-3598,2579,28365,4790,28706,-7859,-19754,28556
0.011195898056,gps,1,
