time (sec),tmp36: 0,mcp9808: 1
47.001883029937744,5.53367820945946,9.5
48.00209188461304,4.923986486486491,9.3125
49.00240898132324,4.749788851351354,9.0625
50.004119873046875,4.401393581081088,8.875
51.00422787666321,4.052998310810814,8.75
52.004729986190796,4.227195945945951,8.4375
53.00173902511597,3.6175042229729755,8.1875
54.00526785850525,3.6175042229729755,8.0
55.00206398963928,3.3562077702702737,7.8125
56.00505185127258,3.269108952702709,7.5625
57.00264286994934,2.8336148648648702,7.375
58.00521397590637,2.4852195945945965,7.1875
59.0040328502655,2.13682432432433,7.0
60.003758907318115,2.13682432432433,6.75
61.00128102302551,2.13682432432433,6.5625
62.00529503822327,1.962626689189193,6.375
63.00525093078613,1.2658361486486527,6.1875
64.00358891487122,1.3529349662162176,6.0
65.00113487243652,1.0916385135135158,5.75
66.00345492362976,0.5690456081081123,5.5625
67.00440406799316,1.004539695945951,5.3125
68.00432991981506,0.3077491554054106,5.1875
69.0014100074768,0.5690456081081123,5.0
70.00365900993347,-0.040646114864863137,4.8125
71.00410795211792,-0.21484375,4.5625
72.003830909729,-0.12774493243242802,4.375
73.00219488143921,-0.7374366554054035,4.25
74.00395703315735,-1.260029560810807,4.1875
75.00491905212402,-0.9987331081081052,4.0
76.00220489501953,-1.7826224662162105,3.875
77.00466704368591,-2.479413006756751,3.6875
78.00505685806274,-1.5213260135135087,3.5
79.00583291053772,-1.6955236486486456,3.25
80.00641202926636,-2.131017736486484,3.0625
81.0053448677063,-1.6955236486486456,2.875
82.0007119178772,-2.479413006756751,2.75
83.00415301322937,-2.305215371621621,2.625
84.00449895858765,-2.479413006756751,2.4375
85.00409007072449,-3.263302364864863,2.1875
86.00150108337402,-2.566511824324323,2.0625
87.00192403793335,-2.8278082770270245,1.875
88.00217390060425,-3.4375,1.75
89.0018949508667,-3.4375,1.5625
90.00303292274475,-3.6116976351351298,1.375
91.00510287284851,-3.8729940878378315,1.25
92.0042519569397,-3.6116976351351298,1.0625
93.00148701667786,-3.8729940878378315,0.9375
94.00442385673523,-4.221389358108105,0.8125
95.002112865448,-4.395586993243242,0.625
96.00556206703186,-5.0052787162162105,0.4375
97.00081586837769,-4.656883445945944,0.3125
98.00401592254639,-4.30848817567567,0.125
99.00633001327515,-5.0052787162162105,0.0
100.0005030632019,-4.831081081081081,-0.1875
101.00039792060852,-5.179476351351347,-0.3125
102.0002269744873,-5.527871621621621,-0.4375
103.0002510547638,-5.353673986486484,-0.5625
104.00089597702026,-5.702069256756751,-0.6875
105.00197196006775,-5.789168074324323,-0.8125
106.00223803520203,-5.96336570945946,-1.0625
107.00056385993958,-5.96336570945946,-1.1875
108.00299096107483,-6.137563344594589,-1.3125
109.00632405281067,-6.311760979729726,-1.4375
110.00640892982483,-6.398859797297291,-1.5625
111.00362086296082,-6.747255067567565,-1.75
112.00041484832764,-6.485958614864863,-1.9375
113.0005419254303,-6.573057432432428,-2.0625
114.0036690235138,-6.921452702702702,-2.1875
115.00225305557251,-7.008551520270267,-2.3125
116.00635695457458,-7.618243243243242,-2.4375
117.00354099273682,-7.35694679054054,-2.625
118.00343894958496,-7.35694679054054,-2.75
119.00340390205383,-7.705342060810807,-2.8125
120.001718044281,-7.705342060810807,-2.9375
121.00339603424072,-7.705342060810807,-3.125
122.006422996521,-7.966638513513509,-3.25
123.00173497200012,-8.48923141891892,-3.375
124.00283598899841,-8.05373733108108,-3.5
125.00613808631897,-8.05373733108108,-3.625
126.00336503982544,-8.48923141891892,-3.75
127.00317788124084,-8.750527871621621,-3.875
128.001482963562,-8.48923141891892,-4.0
129.00319504737854,-8.48923141891892,-4.125
130.00099205970764,-9.36021959459459,-4.25
131.00288200378418,-9.011824324324323,-4.375
132.0037820339203,-8.48923141891892,-4.5
133.00285387039185,-9.36021959459459,-4.625
134.00533390045166,-9.708614864864863,-4.6875
135.00271606445312,-9.011824324324323,-4.75
136.0007839202881,-9.534417229729726,-4.8125
137.00178790092468,-9.8828125,-5.0
138.0011339187622,-9.8828125,-5.0625
139.00607800483704,-10.05701013513513,-5.1875
140.00545001029968,-10.231207770270267,-5.3125
141.0028738975525,-10.318306587837839,-5.4375
142.0014488697052,-10.405405405405403,-5.5
143.00152206420898,-10.405405405405403,-5.6875
144.00262904167175,-10.405405405405403,-5.75
145.0051748752594,-10.666701858108105,-5.875
146.0024218559265,-10.840899493243242,-6.0
147.0058720111847,-10.75380067567567,-6.125
148.00254797935486,-11.189294763513509,-6.1875
149.00248408317566,-11.102195945945944,-6.3125
150.006089925766,-11.102195945945944,-6.4375
151.00384092330933,-10.927998310810807,-6.5
152.00124788284302,-10.840899493243242,-6.5625
153.0051610469818,-11.886085304054049,-6.75
154.00252389907837,-11.363492398648646,-6.875
155.00147199630737,-11.27639358108108,-6.875
156.00035786628723,-11.189294763513509,-7.0625
157.00435590744019,-11.363492398648646,-7.125
158.00479698181152,-11.45059121621621,-7.25
159.0060908794403,-11.886085304054049,-7.3125
160.00202989578247,-11.363492398648646,-7.4375
161.00352787971497,-12.40867820945946,-7.5
162.00380897521973,-12.40867820945946,-7.5625
163.00563406944275,-12.234480574324323,-7.6875
164.0049569606781,-11.886085304054049,-7.8125
165.00035905838013,-12.234480574324323,-7.875
166.0056529045105,-12.147381756756758,-7.9375
167.00347995758057,-12.495777027027025,-8.0625
168.00189304351807,-12.58287584459459,-8.125
169.00608801841736,-12.40867820945946,-8.25
170.00029492378235,-12.757073479729726,-8.3125
171.00633192062378,-12.321579391891888,-8.4375
172.00613498687744,-13.628061655405403,-8.5
173.00099301338196,-12.495777027027025,-8.625
174.00560593605042,-12.844172297297298,-8.6875
175.00415897369385,-12.844172297297298,-8.8125
176.0015480518341,-12.931271114864863,-8.875
177.0033299922943,-13.366765202702702,-9.0
178.00171995162964,-13.366765202702702,-9.0625
179.00487399101257,-13.192567567567565,-9.125
180.00464296340942,-13.97645692567567,-9.25
181.00614404678345,-13.540962837837839,-9.3125
182.00350999832153,-13.366765202702702,-9.4375
183.00306606292725,-13.366765202702702,-9.4375
184.00400805473328,-13.540962837837839,-9.5625
185.0041298866272,-13.366765202702702,-9.625
186.0013689994812,-14.150654560810807,-9.75
187.00095796585083,-13.889358108108105,-9.8125
188.00465393066406,-13.80225929054054,-9.875
189.00558590888977,-13.80225929054054,-9.9375
190.00273990631104,-13.97645692567567,-9.9375
191.00325107574463,-13.453864020270267,-10.125
192.0042018890381,-14.324852195945944,-10.1875
193.00301885604858,-14.760346283783782,-10.3125
194.0041148662567,-14.49904983108108,-10.3125
195.0041539669037,-14.760346283783782,-10.4375
196.0009789466858,-14.67324746621621,-10.5
197.00350189208984,-14.67324746621621,-10.625
198.00601887702942,-14.67324746621621,-10.625
199.00105690956116,-15.108741554054049,-10.6875
200.0036358833313,-14.67324746621621,-10.75
201.00603604316711,-14.93454391891892,-10.875
202.00294995307922,-14.760346283783782,-10.9375
203.00517106056213,-14.93454391891892,-11.0
204.00633001327515,-14.93454391891892,-11.0
205.0049750804901,-15.108741554054049,-11.125
206.00451707839966,-15.021642736486484,-11.25
207.00218200683594,-15.108741554054049,-11.25
208.00435090065002,-15.370038006756758,-11.375
209.00568890571594,-15.370038006756758,-11.375
210.0021140575409,-15.282939189189186,-11.5
211.00523591041565,-14.93454391891892,-11.5625
212.0028100013733,-15.370038006756758,-11.5625
213.00584602355957,-15.021642736486484,-11.6875
214.00650000572205,-15.457136824324323,-11.75
215.00334191322327,-15.457136824324323,-11.8125
216.00328493118286,-15.892630912162161,-11.875
217.00237393379211,-15.457136824324323,-11.9375
218.00150394439697,-15.457136824324323,-12.0
219.00621891021729,-15.718433277027025,-12.0
220.00472688674927,-15.892630912162161,-12.125
221.00602293014526,-15.892630912162161,-12.25
222.0027048587799,-15.457136824324323,-12.25
223.00535988807678,-15.370038006756758,-12.1875
224.00167393684387,-16.0668285472973,-12.25
225.00395607948303,-16.328125,-12.3125
226.00164985656738,-16.328125,-12.3125
227.00093293190002,-15.892630912162161,-12.375
228.00283098220825,-16.5894214527027,-12.4375
229.0017809867859,-16.153927364864863,-12.5625
230.00194096565247,-16.415223817567565,-12.625
231.00345993041992,-16.76361908783784,-12.625
232.00284600257874,-16.328125,-12.6875
233.00609397888184,-16.50232263513513,-12.75
234.0051040649414,-16.415223817567565,-12.8125
235.0034580230713,-16.415223817567565,-12.8125
236.00230598449707,-16.153927364864863,-12.9375
237.00318789482117,-16.5894214527027,-13.0
238.00356197357178,-16.676520270270267,-13.0625
239.0016050338745,-16.5894214527027,-13.125
240.00602102279663,-17.02491554054054,-13.1875
241.0016429424286,-16.5894214527027,-13.1875
242.00429105758667,-16.76361908783784,-13.3125
243.0017168521881,-16.93781672297297,-13.3125
244.00144696235657,-17.02491554054054,-13.4375
245.0011739730835,-17.02491554054054,-13.4375
246.00299286842346,-17.286211993243242,-13.4375
247.00124597549438,-16.850717905405403,-13.5625
248.00257396697998,-17.112014358108105,-13.625
249.00350689888,-16.93781672297297,-13.625
250.00197196006775,-17.02491554054054,-13.6875
251.00580191612244,-17.19911317567567,-13.6875
252.0010380744934,-17.286211993243242,-13.8125
253.00612807273865,-17.19911317567567,-13.8125
254.00189185142517,-16.676520270270267,-13.875
255.00435495376587,-17.373310810810807,-13.9375
256.00325989723206,-17.286211993243242,-14.0
257.00087094306946,-17.547508445945944,-14.0
258.0033838748932,-17.547508445945944,-14.0625
259.00561904907227,-17.72170608108108,-14.125
260.00592589378357,-17.547508445945944,-14.25
261.0013279914856,-18.070101351351347,-14.25
262.0034649372101,-17.808804898648646,-14.25
263.00405406951904,-17.895903716216218,-14.3125
264.00510907173157,-18.505595439189186,-14.375
265.00180888175964,-19.11528716216216,-14.375
266.00356888771057,-17.808804898648646,-14.4375
267.00163292884827,-17.547508445945944,-14.5
268.0028109550476,-17.983002533783782,-14.5625
269.0035409927368,-17.72170608108108,-14.625
270.003231048584,-18.244298986486484,-14.625
271.0049729347229,-17.983002533783782,-14.75
272.00071907043457,-17.983002533783782,-14.6875
273.00110697746277,-17.72170608108108,-14.8125
274.0013349056244,-17.63460726351351,-14.8125
275.0043399333954,-18.33139780405405,-14.875
276.0033459663391,-18.244298986486484,-14.875
277.0042419433594,-18.33139780405405,-14.9375
278.002249956131,-18.244298986486484,-14.9375
279.001993894577,-18.15720016891892,-15.0625
280.0017340183258,-18.15720016891892,-15.0
281.00147700309753,-18.33139780405405,-15.125
282.0014328956604,-18.070101351351347,-15.125
283.0033669471741,-18.244298986486484,-15.1875
284.00476002693176,-18.592694256756758,-15.1875
285.00463604927063,-17.808804898648646,-15.3125
286.0001320838928,-18.15720016891892,-15.3125
287.00393199920654,-18.592694256756758,-15.375
288.00417399406433,-18.592694256756758,-15.375
289.0057120323181,-18.766891891891888,-15.4375
290.0013439655304,-18.505595439189186,-15.5
291.00463795661926,-18.505595439189186,-15.5
292.00075507164,-18.941089527027025,-15.5625
293.0029170513153,-18.941089527027025,-15.5625
294.0008108615875,-18.766891891891888,-15.5625
295.00261187553406,-18.766891891891888,-15.625
296.00654196739197,-18.85399070945946,-15.6875
297.00550389289856,-19.11528716216216,-15.6875
298.0061819553375,-18.941089527027025,-15.75
299.00078988075256,-18.679793074324323,-15.8125
300.00427508354187,-18.941089527027025,-15.8125
301.00598096847534,-18.85399070945946,-15.875
302.0036828517914,-18.33139780405405,-15.9375
303.0056779384613,-18.766891891891888,-16.0
304.00413703918457,-19.11528716216216,-15.9375
305.0032548904419,-19.11528716216216,-16.0
306.00024795532227,-19.11528716216216,-16.0625
307.0049829483032,-19.02818834459459,-16.125
308.00083589553833,-19.202385979729726,-16.125
309.00405287742615,-18.85399070945946,-16.1875
310.0018398761749,-19.02818834459459,-16.1875
311.00625705718994,-18.941089527027025,-16.25
312.00485587120056,-19.202385979729726,-16.3125
313.0009329319,-18.592694256756758,-16.25
314.00589299201965,-19.55078125,-16.3125
315.0007779598236,-19.2894847972973,-16.3125
316.0038778781891,-18.679793074324323,-16.375
317.0038709640503,-19.202385979729726,-16.375
318.00546002388,-19.55078125,-16.375
319.0019838809967,-19.899176520270267,-16.4375
320.0056519508362,-19.11528716216216,-16.5
321.003723859787,-19.2894847972973,-16.5625
322.004821062088,-19.72497888513513,-16.5625
323.00066804885864,-19.637880067567565,-16.625
324.0036060810089,-19.463682432432428,-16.625
325.0022759437561,-19.376583614864863,-16.625
326.0034890174866,-19.2894847972973,-16.6875
327.00466203689575,-19.463682432432428,-16.6875
328.00444197654724,-19.637880067567565,-16.75
329.00256085395813,-19.98627533783784,-16.75
330.0043818950653,-19.72497888513513,-16.8125
331.0036699771881,-19.55078125,-16.8125
332.0020270347595,-19.8120777027027,-16.8125
333.00625801086426,-20.16047297297297,-16.9375
334.00602102279663,-19.637880067567565,-16.9375
335.0023989677429,-19.72497888513513,-16.9375
336.0042099952698,-19.8120777027027,-16.9375
337.0051610469818,-19.72497888513513,-16.9375
338.00315499305725,-19.899176520270267,-17.0625
339.00533986091614,-19.72497888513513,-17.0625
340.00455498695374,-19.899176520270267,-17.125
341.00124287605286,-20.073374155405403,-17.125
342.00307989120483,-19.98627533783784,-17.1875
343.00483798980713,-19.899176520270267,-17.125
344.00322794914246,-19.98627533783784,-17.1875
345.0002110004425,-20.508868243243242,-17.1875
346.00318598747253,-19.02818834459459,-17.25
347.00496792793274,-18.244298986486484,-17.25
348.0015199184418,-18.941089527027025,-17.25
349.0001609325409,-18.85399070945946,-17.3125
350.0012719631195,-18.766891891891888,-17.375
351.00435090065,-18.941089527027025,-17.375
352.00230503082275,-18.766891891891888,-17.375
353.0038459300995,-18.592694256756758,-17.5
354.0047869682312,-18.592694256756758,-17.5
355.00539088249207,-18.766891891891888,-17.5
356.0027129650116,-18.592694256756758,-17.5
357.00416803359985,-18.592694256756758,-17.5
358.0059530735016,-18.505595439189186,-17.5625
359.0034809112549,-18.941089527027025,-17.625
360.00432300567627,-18.766891891891888,-17.5625
361.0048589706421,-18.766891891891888,-17.5625
362.00102186203003,-18.85399070945946,-17.6875
363.00121903419495,-18.766891891891888,-17.6875
364.00192308425903,-18.679793074324323,-17.6875
365.004271030426,-19.376583614864863,-17.6875
366.0032379627228,-18.766891891891888,-17.75
367.0024359226227,-19.02818834459459,-17.75
368.00611686706543,-19.02818834459459,-17.75
369.00456404685974,-19.202385979729726,-17.8125
370.0045199394226,-19.02818834459459,-17.875
371.0012629032135,-18.766891891891888,-17.875
372.00081396102905,-18.766891891891888,-17.875
373.0022099018097,-18.85399070945946,-17.875
374.00560307502747,-18.679793074324323,-17.9375
375.0048999786377,-18.679793074324323,-17.9375
376.0056459903717,-18.941089527027025,-18.0
377.00543785095215,-19.202385979729726,-18.0
378.00159192085266,-19.376583614864863,-17.9375
379.0027370452881,-18.85399070945946,-18.0
380.0056080818176,-19.2894847972973,-18.0625
381.00147104263306,-18.85399070945946,-18.0625
382.0017809867859,-19.11528716216216,-18.125
383.00605607032776,-19.376583614864863,-18.0625
384.0056080818176,-19.202385979729726,-18.125
385.0047550201416,-19.463682432432428,-18.125
386.0043029785156,-19.637880067567565,-18.125
387.00197887420654,-19.202385979729726,-18.125
388.0053930282593,-19.376583614864863,-18.1875
389.00164794921875,-19.202385979729726,-18.25
390.00103187561035,-18.766891891891888,-18.25
391.005254983902,-19.11528716216216,-18.3125
392.0053160190582,-19.463682432432428,-18.3125
393.0001950263977,-19.202385979729726,-18.3125
394.004301071167,-19.202385979729726,-18.375
395.005224943161,-19.376583614864863,-18.375
396.00146293640137,-19.11528716216216,-18.375
397.0023250579834,-19.02818834459459,-18.375
398.00120997428894,-18.766891891891888,-18.4375
399.000776052475,-19.376583614864863,-18.4375
400.00639295578003,-19.463682432432428,-18.5
401.00086402893066,-19.376583614864863,-18.4375
402.0026710033417,-19.463682432432428,-18.5
403.0034658908844,-19.2894847972973,-18.5
404.00410199165344,-19.2894847972973,-18.5
405.0012700557709,-19.637880067567565,-18.5625
406.00131607055664,-19.202385979729726,-18.5625
407.002876996994,-19.2894847972973,-18.625
408.002357006073,-19.463682432432428,-18.5625
409.0045790672302,-19.202385979729726,-18.625
410.0046429634094,-18.941089527027025,-18.625
411.0059700012207,-19.637880067567565,-18.625
412.00467801094055,-19.463682432432428,-18.6875
413.0011429786682,-19.8120777027027,-18.6875
414.0008828639984,-19.8120777027027,-18.75
415.0017969608307,-19.8120777027027,-18.75
416.00616002082825,-19.899176520270267,-18.75
417.00184392929077,-19.98627533783784,-18.8125
418.00519704818726,-19.463682432432428,-18.75
419.00032091140747,-19.98627533783784,-18.8125
420.001718044281,-20.16047297297297,-18.8125
421.001590013504,-19.98627533783784,-18.8125
422.00568199157715,-23.47022804054054,-18.8125
423.00212597846985,-19.98627533783784,-18.8125
424.00211000442505,-20.073374155405403,-18.875
425.0029950141907,-20.16047297297297,-18.8125
426.0041320323944,-19.899176520270267,-18.8125
427.00040888786316,-19.899176520270267,-18.8125
428.0016059875488,-20.334670608108105,-18.8125
429.00268292427063,-20.508868243243242,-18.875
430.0025188922882,-20.508868243243242,-18.8125
431.0043978691101,-20.24757179054054,-18.875
432.00601601600647,-20.16047297297297,-18.8125
433.0062029361725,-19.98627533783784,-18.875
434.000284910202,-20.16047297297297,-18.9375
435.00478887557983,-20.16047297297297,-18.9375
436.00165700912476,-20.421769425675677,-18.9375
437.0060739517212,-19.98627533783784,-18.9375
438.00189185142517,-19.72497888513513,-18.9375
439.0020909309387,-20.16047297297297,-18.9375
440.0035660266876,-21.031461148648646,-19.0
441.0036790370941,-19.98627533783784,-19.0
442.00143694877625,-20.16047297297297,-19.0
443.0060338973999,-20.595967060810807,-19.0625
444.005970954895,-19.98627533783784,-19.0625
445.0016050338745,-20.334670608108105,-19.0625
446.00599789619446,-20.334670608108105,-19.125
447.0014429092407,-23.731524493243242,-19.0625
448.0047130584717,-20.85726351351351,-19.125
449.00166487693787,-19.8120777027027,-19.125
450.00135707855225,-20.16047297297297,-19.125
451.002867937088,-20.595967060810807,-19.125
452.0056049823761,-20.595967060810807,-19.1875
453.00351786613464,-20.68306587837838,-19.1875
454.0032858848572,-20.421769425675677,-19.1875
455.00464391708374,-20.16047297297297,-19.1875
456.0016589164734,-20.85726351351351,-19.25
457.0031268596649,9.453125,-19.25
458.00105690956116,-20.421769425675677,-19.1875
459.0058488845825,-20.595967060810807,-19.25
460.00592589378357,-20.595967060810807,-19.25
461.00285387039185,-20.85726351351351,-19.25
462.0032060146332,-20.770164695945944,-19.3125
463.00021505355835,-20.85726351351351,-19.3125
464.00225806236267,-20.595967060810807,-19.3125
465.0062770843506,-20.68306587837838,-19.3125
466.0043680667877,-20.508868243243242,-19.3125
467.0037450790405,-20.770164695945944,-19.3125
468.00190687179565,-20.421769425675677,-19.375
469.0011429786682,-20.68306587837838,-19.4375
470.00414085388184,-20.68306587837838,-19.4375
471.0002579689026,-20.421769425675677,-19.4375
472.00182604789734,-20.16047297297297,-19.4375
473.001100063324,-20.770164695945944,-19.4375
474.00112891197205,-20.770164695945944,-19.4375
475.0043110847473,-20.94436233108108,-19.5
476.0017640590668,-20.595967060810807,-19.5
477.0020110607147,-20.770164695945944,-19.5
478.0009219646454,-20.16047297297297,-19.5
479.00145196914673,-20.68306587837838,-19.5
480.00549602508545,-20.595967060810807,-19.5
481.0025269985199,-20.85726351351351,-19.5
482.003968000412,-20.68306587837838,-19.5625
483.0035009384155,-20.770164695945944,-19.5
484.00146198272705,-20.85726351351351,-19.5625
485.0011019706726,-21.031461148648646,-19.5625
486.0039360523224,-21.031461148648646,-19.5625
