time (sec),tmp36: 0,mcp9808: 1
,temperature C,temperature C
136.00181102752686,-7.1827491554054035,-4.8125
137.00598192214966,-7.008551520270267,-4.9375
138.0008659362793,-7.35694679054054,-5.0
139.002023935318,-7.444045608108105,-5.125
140.00278091430664,-7.618243243243242,-5.1875
141.0037350654602,-7.618243243243242,-5.3125
142.00258207321167,-7.618243243243242,-5.4375
143.00472688674927,-7.444045608108105,-5.5625
144.0034749507904,-7.879539695945944,-5.625
145.0041480064392,-7.444045608108105,-5.625
146.00657606124878,-7.879539695945944,-5.75
147.004065990448,-8.05373733108108,-5.875
148.0039930343628,-7.53114442567567,-6.0625
149.00044202804565,-8.837626689189186,-6.125
150.00561690330505,-8.315033783783782,-6.3125
151.00230503082275,-8.48923141891892,-6.375
152.00555896759033,-8.48923141891892,-6.5
153.0019690990448,-8.48923141891892,-6.5625
154.00171399116516,-8.837626689189186,-6.6875
155.00178003311157,-8.750527871621621,-6.8125
156.0026080608368,-9.011824324324323,-6.875
157.00190806388855,-8.92472550675675,-7.0
158.00405192375183,-9.011824324324323,-7.0625
159.00404906272888,-8.48923141891892,-7.1875
160.0007679462433,-9.18602195945946,-7.3125
161.00385189056396,-9.273120777027025,-7.375
162.00348806381226,-9.8828125,-7.4375
163.00317192077637,-9.534417229729726,-7.5
164.0014009475708,-9.36021959459459,-7.5625
165.00589203834534,-9.708614864864863,-7.6875
166.0020260810852,-10.144108952702702,-7.8125
167.00240397453308,-9.708614864864863,-7.875
168.00312495231628,-9.708614864864863,-7.9375
169.00069904327393,-9.8828125,-8.0625
170.0056231021881,-9.708614864864863,-8.125
171.0016770362854,-9.969911317567565,-8.1875
172.00506591796875,-10.405405405405403,-8.25
173.00530004501343,-10.231207770270267,-8.375
174.00470089912415,-10.231207770270267,-8.5
175.00605297088623,-10.144108952702702,-8.5625
176.00469708442688,-10.405405405405403,-8.625
177.00237607955933,-10.231207770270267,-8.75
178.0009310245514,-10.75380067567567,-8.8125
179.00128293037415,-10.231207770270267,-8.875
180.00226593017578,-11.015097128378379,-8.9375
181.00014805793762,-10.840899493243242,-9.0625
182.00158596038818,-11.363492398648646,-9.0625
183.00300288200378,-10.840899493243242,-9.1875
184.00058889389038,-11.363492398648646,-9.3125
185.0033950805664,-11.015097128378379,-9.3125
186.00078010559082,-11.363492398648646,-9.5
187.00433802604675,-11.537690033783782,-9.5625
188.00514888763428,-13.27966638513513,-9.625
189.0016369819641,-11.624788851351347,-9.6875
190.00582790374756,-11.27639358108108,-9.75
191.0018470287323,-11.71188766891892,-9.8125
192.00204491615295,-11.624788851351347,-9.9375
193.0007700920105,-11.973184121621621,-10.0
194.003005027771,-11.624788851351347,-10.0625
195.00572299957275,-11.886085304054049,-10.125
196.00364589691162,-11.973184121621621,-10.1875
197.00064897537231,-11.886085304054049,-10.1875
198.00298810005188,-11.886085304054049,-10.25
199.002338886261,-12.060282939189186,-10.375
200.00555396080017,-11.45059121621621,-10.4375
201.00584602355957,-12.234480574324323,-10.5
202.00030303001404,-12.40867820945946,-10.5625
203.00627899169922,-12.321579391891888,-10.6875
204.0037760734558,-12.321579391891888,-10.75
205.00614595413208,-12.757073479729726,-10.8125
206.0064868927002,-12.147381756756758,-10.8125
207.00492095947266,-12.669974662162161,-10.9375
208.00360703468323,-12.495777027027025,-11.0
209.00361609458923,-12.844172297297298,-11.0625
210.00211691856384,-12.147381756756758,-11.125
211.0037829875946,-12.931271114864863,-11.125
212.00372195243835,-12.844172297297298,-11.25
213.00195693969727,-13.018369932432428,-11.3125
214.0064001083374,-12.931271114864863,-11.375
215.00013899803162,-13.10546875,-11.4375
216.00644493103027,-12.757073479729726,-11.5
217.00044989585876,-13.628061655405403,-11.5625
218.00435996055603,-13.192567567567565,-11.625
219.00203490257263,-13.018369932432428,-11.75
220.00169897079468,-13.628061655405403,-11.75
221.00598192214966,-13.453864020270267,-11.8125
222.0045349597931,-13.453864020270267,-11.9375
223.00202202796936,-13.27966638513513,-11.9375
224.00370907783508,-13.366765202702702,-12.0
225.00180411338806,-13.715160472972968,-12.0
226.003653049469,-13.889358108108105,-12.125
227.0010631084442,-13.540962837837839,-12.1875
228.00158500671387,-13.80225929054054,-12.25
229.00607109069824,-13.628061655405403,-12.25
230.00536704063416,-13.889358108108105,-12.25
231.00117802619934,-13.80225929054054,-12.25
232.003338098526,-13.97645692567567,-12.375
233.0020580291748,-13.366765202702702,-12.375
234.00078892707825,-13.80225929054054,-12.4375
235.00247502326965,-13.540962837837839,-12.5
236.0015480518341,-13.366765202702702,-12.5625
237.00394892692566,-13.715160472972968,-12.625
238.00435304641724,-13.97645692567567,-12.6875
239.00572299957275,-13.97645692567567,-12.75
240.00474309921265,-14.150654560810807,-12.8125
241.0055320262909,-13.80225929054054,-12.875
242.0034830570221,-13.889358108108105,-12.875
243.0037169456482,-13.97645692567567,-12.9375
244.0024609565735,-14.150654560810807,-13.0
245.0063500404358,-13.97645692567567,-13.0625
246.00104188919067,-14.237753378378379,-13.0625
247.00586891174316,-14.411951013513509,-13.1875
248.00077104568481,-14.324852195945944,-13.1875
249.0012149810791,-14.150654560810807,-13.1875
250.00087189674377,-14.67324746621621,-13.25
251.00494003295898,-14.93454391891892,-13.375
252.00094294548035,-14.67324746621621,-13.4375
253.00438594818115,-14.411951013513509,-13.4375
254.00347304344177,-15.195840371621621,-13.5
255.00151801109314,-15.457136824324323,-13.5625
256.0025510787964,-14.93454391891892,-13.625
257.00055503845215,-15.021642736486484,-13.625
258.0027799606323,-15.63133445945946,-13.75
259.00077295303345,-15.195840371621621,-13.75
260.0028119087219,-15.108741554054049,-13.8125
261.00077295303345,-15.544235641891888,-13.875
262.0035080909729,-15.282939189189186,-13.875
263.0006549358368,-15.63133445945946,-13.9375
264.0019381046295,-15.195840371621621,-14.0
265.0003080368042,-15.80553209459459,-14.0625
266.0045919418335,-15.370038006756758,-14.0625
267.00247502326965,-15.80553209459459,-14.1875
268.0020229816437,-15.195840371621621,-14.1875
269.0058879852295,-15.282939189189186,-14.1875
270.0018239021301,-15.457136824324323,-14.3125
271.0044391155243,-15.80553209459459,-14.25
272.00658988952637,-15.80553209459459,-14.3125
273.0003910064697,-15.80553209459459,-14.375
274.0057590007782,-15.892630912162161,-14.4375
275.00451707839966,-16.153927364864863,-14.4375
276.0009710788727,-15.718433277027025,-14.5
277.00511503219604,-15.892630912162161,-14.5625
278.00638794898987,-16.0668285472973,-14.625
279.0026481151581,-16.241026182432428,-14.625
280.00607991218567,-16.241026182432428,-14.6875
281.00553607940674,-16.415223817567565,-14.75
282.0061869621277,-17.373310810810807,-14.75
283.00288009643555,-16.328125,-14.8125
284.00613808631897,-15.544235641891888,-14.875
285.00044894218445,-16.0668285472973,-14.875
286.00426292419434,-16.50232263513513,-14.875
287.0029458999634,-18.941089527027025,-14.9375
288.00160098075867,-16.415223817567565,-15.0
289.0060420036316,-18.070101351351347,-15.0
290.00502610206604,-16.76361908783784,-15.0625
291.0047619342804,-16.50232263513513,-15.125
292.0059189796448,-15.80553209459459,-15.125
293.00053906440735,-17.02491554054054,-15.125
294.00254702568054,-16.850717905405403,-15.1875
295.00618410110474,-17.19911317567567,-15.25
296.00325989723206,-16.676520270270267,-15.25
297.004998922348,-16.50232263513513,-15.25
298.0026431083679,-16.676520270270267,-15.3125
299.0023670196533,-17.19911317567567,-15.375
300.00084805488586,-16.50232263513513,-15.375
301.0007519721985,-16.50232263513513,-15.375
302.0005509853363,-17.02491554054054,-15.4375
303.00555896759033,-16.5894214527027,-15.5
304.002907037735,-16.415223817567565,-15.5625
305.0055010318756,-17.373310810810807,-15.5625
306.00227403640747,-17.808804898648646,-15.5625
307.0035879611969,-17.112014358108105,-15.6875
308.0033628940582,-17.19911317567567,-15.6875
309.0017430782318,-17.112014358108105,-15.75
310.00267910957336,-17.19911317567567,-15.8125
311.00111389160156,-17.19911317567567,-15.75
312.0001540184021,-16.676520270270267,-15.8125
313.00533390045166,-17.19911317567567,-15.875
314.0038878917694,-17.895903716216218,-15.875
315.0040080547333,-17.46040962837838,-15.875
316.0027859210968,-17.46040962837838,-15.9375
317.00127601623535,-17.46040962837838,-16.0
318.00232791900635,-17.286211993243242,-16.0625
319.0029799938202,-17.547508445945944,-16.0625
320.00375509262085,-17.112014358108105,-16.0625
321.0029950141907,-17.46040962837838,-16.125
322.00497698783875,-17.19911317567567,-16.1875
323.0012810230255,-17.46040962837838,-16.125
324.0046579837799,-17.547508445945944,-16.1875
325.00247502326965,-17.547508445945944,-16.25
326.0009911060333,-17.808804898648646,-16.3125
327.0012700557709,-17.72170608108108,-16.3125
328.00353503227234,-17.373310810810807,-16.375
329.0042679309845,-17.895903716216218,-16.3125
330.0029139518738,-17.547508445945944,-16.375
331.0038468837738,-17.373310810810807,-16.375
332.0055139064789,-17.808804898648646,-16.375
333.0024299621582,-17.63460726351351,-16.4375
334.00027799606323,-17.808804898648646,-16.5
335.00207591056824,-17.808804898648646,-16.5625
336.00270795822144,-17.895903716216218,-16.5
337.0042779445648,-17.983002533783782,-16.5625
338.0045659542084,-17.895903716216218,-16.625
339.00324511528015,-18.244298986486484,-16.625
340.0043840408325,-18.41849662162162,-16.625
341.00546288490295,-17.983002533783782,-16.6875
342.003545999527,-18.15720016891892,-16.75
343.0028018951416,-17.983002533783782,-16.75
344.0052258968353,-19.463682432432428,-16.75
345.0010120868683,-18.33139780405405,-16.8125
346.0062539577484,-17.895903716216218,-16.8125
347.005234003067,-18.070101351351347,-16.875
348.0027160644531,-18.505595439189186,-16.875
349.0038239955902,-18.505595439189186,-16.875
350.00531697273254,-17.895903716216218,-16.9375
351.005234003067,-18.505595439189186,-16.9375
352.0040578842163,-18.070101351351347,-17.0
353.005166053772,-18.41849662162162,-17.0
354.0053639411926,-18.505595439189186,-17.0
355.0050160884857,-18.41849662162162,-17.0
356.0042870044708,-19.11528716216216,-17.125
357.0011160373688,-17.808804898648646,-17.125
358.0025839805603,-18.41849662162162,-17.125
359.00552201271057,-18.244298986486484,-17.1875
360.00650095939636,-17.983002533783782,-17.1875
361.00229811668396,-18.505595439189186,-17.1875
362.00044798851013,-18.679793074324323,-17.25
363.004576921463,-18.41849662162162,-17.25
364.00408911705017,-18.41849662162162,-17.3125
365.00155091285706,-18.679793074324323,-17.3125
366.0046548843384,-18.679793074324323,-17.3125
367.00428891181946,-18.505595439189186,-17.375
368.0028350353241,-18.679793074324323,-17.4375
369.0021119117737,-18.244298986486484,-17.4375
370.00382590293884,-19.02818834459459,-17.4375
371.0046339035034,-18.85399070945946,-17.4375
372.00124192237854,-18.85399070945946,-17.4375
373.00397205352783,-18.505595439189186,-17.5
374.002681016922,-18.592694256756758,-17.5625
375.0032720565796,-18.592694256756758,-17.5625
376.0048749446869,-18.766891891891888,-17.5625
377.004821062088,-18.85399070945946,-17.625
378.0043249130249,-19.202385979729726,-17.5625
379.0046319961548,-19.202385979729726,-17.625
380.0001459121704,-18.941089527027025,-17.625
381.00647807121277,-19.11528716216216,-17.6875
382.001827955246,-19.637880067567565,-17.6875
383.00546288490295,-19.202385979729726,-17.6875
384.0009710788727,-18.766891891891888,-17.75
385.0019950866699,-20.508868243243242,-17.75
386.0060520172119,-18.679793074324323,-17.8125
387.00591111183167,-20.85726351351351,-17.8125
388.0029180049896,-19.11528716216216,-17.8125
389.0024058818817,-19.376583614864863,-17.875
390.0038321018219,-19.376583614864863,-17.8125
391.0021529197693,-19.55078125,-17.875
392.0018548965454,-19.2894847972973,-17.875
393.00435495376587,-19.8120777027027,-17.9375
394.00450110435486,-18.941089527027025,-17.9375
395.0019199848175,-18.85399070945946,-17.9375
396.00596809387207,-19.02818834459459,-18.0
397.0041790008545,-18.766891891891888,-17.9375
398.00267791748047,-19.202385979729726,-18.0
399.00124311447144,-19.899176520270267,-18.0625
400.00451707839966,-19.376583614864863,-18.0625
401.0046570301056,-19.376583614864863,-18.0625
402.0060679912567,-19.8120777027027,-18.125
403.0040249824524,-19.2894847972973,-18.125
404.00096106529236,-19.55078125,-18.125
405.0050849914551,-19.2894847972973,-18.1875
406.00389790534973,-19.463682432432428,-18.1875
407.0051989555359,-19.202385979729726,-18.1875
408.00466895103455,-18.766891891891888,-18.1875
409.00037002563477,-19.8120777027027,-18.25
410.00227189064026,-19.637880067567565,-18.25
411.00146198272705,-19.463682432432428,-18.25
412.0059208869934,-19.376583614864863,-18.3125
413.00015091896057,-19.637880067567565,-18.3125
414.0024869441986,-22.7734375,-18.3125
415.00180411338806,-19.55078125,-18.3125
416.00494289398193,-19.202385979729726,-18.375
417.00577998161316,-19.376583614864863,-18.375
418.0044529438019,-19.899176520270267,-18.375
419.001944065094,-19.2894847972973,-18.375
420.0038731098175,-19.55078125,-18.4375
421.0036690235138,-19.637880067567565,-18.4375
422.00044798851013,-19.72497888513513,-18.5
423.0029458999634,-19.72497888513513,-18.5
424.0037078857422,-19.8120777027027,-18.5
425.00285291671753,-19.55078125,-18.5
426.0005280971527,-20.16047297297297,-18.5
427.0017158985138,-19.2894847972973,-18.5
428.0055100917816,-19.463682432432428,-18.5
429.00454592704773,-19.55078125,-18.5625
430.0017900466919,-19.463682432432428,-18.5625
431.0026979446411,-20.073374155405403,-18.625
432.0009961128235,-19.11528716216216,-18.625
433.00112199783325,-19.463682432432428,-18.6875
434.0007779598236,-19.72497888513513,-18.625
435.0066080093384,-20.334670608108105,-18.625
436.001492023468,-19.899176520270267,-18.6875
437.0052421092987,-19.463682432432428,-18.6875
438.0026879310608,-19.899176520270267,-18.6875
439.0038568973541,-20.421769425675677,-18.75
440.00286889076233,-19.55078125,-18.75
441.0018539428711,-20.073374155405403,-18.8125
442.00484704971313,-20.16047297297297,-18.75
443.0060770511627,-19.8120777027027,-18.75
444.0006558895111,-19.98627533783784,-18.8125
445.002562046051,-20.16047297297297,-18.8125
446.0029559135437,-20.334670608108105,-18.875
447.0052990913391,-19.899176520270267,-18.8125
448.0038089752197,-20.334670608108105,-18.8125
449.0027279853821,-20.073374155405403,-18.875
450.0019021034241,-19.899176520270267,-18.875
451.00084590911865,-20.16047297297297,-18.875
452.0017559528351,-20.073374155405403,-18.875
453.0040829181671,-20.16047297297297,-18.8125
454.002023935318,-20.073374155405403,-18.8125
455.000834941864,-20.421769425675677,-18.8125
456.0004720687866,-20.334670608108105,-18.875
457.00064992904663,-20.68306587837838,-18.875
458.00633811950684,-20.595967060810807,-18.875
459.004380941391,-19.72497888513513,-18.875
460.0051519870758,-20.421769425675677,-18.875
461.0003890991211,-20.508868243243242,-18.9375
462.0054249763489,-19.637880067567565,-18.9375
463.00255608558655,-19.899176520270267,-18.9375
464.00340390205383,-20.16047297297297,-18.9375
465.0030770301819,-20.16047297297297,-19.0
466.00209188461304,-20.421769425675677,-19.0
467.0025451183319,-20.508868243243242,-19.0
468.0022530555725,-20.334670608108105,-19.0625
469.0027940273285,-20.334670608108105,-19.0
470.0013999938965,-20.68306587837838,-19.0625
471.00146102905273,-20.16047297297297,-19.0625
472.0065460205078,-20.421769425675677,-19.0625
473.00041103363037,-20.595967060810807,-19.125
474.0027620792389,-20.595967060810807,-19.0625
475.0003170967102,-20.334670608108105,-19.125
476.00120306015015,-20.595967060810807,-19.125
477.00295400619507,-20.508868243243242,-19.0625
478.0019109249115,-20.68306587837838,-19.125
479.0032160282135,-20.508868243243242,-19.125
480.00551891326904,-20.508868243243242,-19.125
481.00087904930115,-20.421769425675677,-19.1875
482.0025689601898,-20.94436233108108,-19.1875
483.005676984787,-20.595967060810807,-19.25
484.00243496894836,-20.85726351351351,-19.25
485.00252199172974,-20.508868243243242,-19.1875
486.00519609451294,-20.16047297297297,-19.25
487.00493907928467,-20.68306587837838,-19.25
488.0055079460144,-20.334670608108105,-19.25
489.0004858970642,-20.595967060810807,-19.25
490.00583505630493,-19.8120777027027,-19.3125
491.0015769004822,-21.205658783783782,-19.25
492.0049738883972,-20.508868243243242,-19.3125
493.00516295433044,-19.899176520270267,-19.3125
494.0031850337982,-24.341216216216214,-19.375
495.0048038959503,-20.595967060810807,-19.3125
496.0023720264435,-21.031461148648646,-19.375
497.0058879852295,-20.94436233108108,-19.375
498.00594091415405,-21.031461148648646,-19.375
499.005490064621,-21.031461148648646,-19.3125
500.00304889678955,-21.55405405405405,-19.375
501.00450801849365,-20.68306587837838,-19.375
502.0054728984833,-21.031461148648646,-19.375
503.00215196609497,-21.205658783783782,-19.4375
504.00570702552795,-20.94436233108108,-19.4375
505.00206995010376,-20.94436233108108,-19.4375
506.0031580924988,-21.118559966216218,-19.4375
507.004606962204,-20.24757179054054,-19.5
508.00129294395447,-21.292757601351347,-19.5
509.00424003601074,-21.118559966216218,-19.5
510.0064311027527,-20.421769425675677,-19.5
511.0042130947113,-20.85726351351351,-19.5
512.000303030014,-20.85726351351351,-19.5625
513.0034799575806,-21.118559966216218,-19.5
514.0041480064392,-20.94436233108108,-19.5625
515.0028049945831,-20.68306587837838,-19.5625
516.0042169094086,-21.118559966216218,-19.5625
517.0053040981293,-21.118559966216218,-19.625
518.0004179477692,-20.68306587837838,-19.5625
519.0047700405121,-20.334670608108105,-19.625
520.0051560401917,-21.118559966216218,-19.5625
521.0054268836975,-21.031461148648646,-19.625
522.0048370361328,-21.031461148648646,-19.625
523.001070022583,-21.55405405405405,-19.625
524.0021851062775,-21.031461148648646,-19.625
525.0014190673828,-21.118559966216218,-19.6875
526.0028390884399,-21.37985641891892,-19.6875
527.0041999816895,-21.031461148648646,-19.6875
528.0049440860748,-21.292757601351347,-19.6875
529.006443977356,-21.55405405405405,-19.6875
530.0020580291748,-21.55405405405405,-19.6875
531.0014169216156,-24.079919763513512,-19.75
532.0042819976807,-21.205658783783782,-19.75
533.0008859634399,-21.466955236486484,-19.75
534.0034248828888,-20.85726351351351,-19.75
535.0041289329529,-21.37985641891892,-19.8125
536.0056281089783,-21.292757601351347,-19.75
537.0021290779114,-21.031461148648646,-19.8125
538.004646062851,-21.815350506756758,-19.75
539.0065579414368,-21.205658783783782,-19.75
540.0061819553375,-21.292757601351347,-19.8125
541.00341796875,-21.466955236486484,-19.8125
542.0038440227509,-21.55405405405405,-19.8125
543.0005869865417,-21.205658783783782,-19.8125
544.0045781135559,-21.205658783783782,-19.8125
545.0061049461365,-21.37985641891892,-19.875
546.0053050518036,-21.37985641891892,-19.8125
547.0057570934296,-20.421769425675677,-19.8125
548.006334066391,-21.37985641891892,-19.9375
549.0037031173706,-21.031461148648646,-19.875
550.0045878887177,-21.031461148648646,-19.9375
551.001266002655,-21.118559966216218,-19.875
552.0002689361572,-21.902449324324323,-19.875
553.0040600299835,-20.770164695945944,-19.875
554.0029060840607,-21.466955236486484,-19.9375
555.0048010349274,-21.728251689189186,-19.9375
556.0055549144745,-20.94436233108108,-19.9375
557.0012860298157,-21.55405405405405,-19.9375
558.0010631084442,-21.37985641891892,-19.9375
559.0044090747833,-21.466955236486484,-19.9375
560.004734992981,-21.55405405405405,-19.9375
561.0062379837036,-21.466955236486484,-20.0
562.0038731098175,-21.55405405405405,-20.0
563.0046129226685,-21.031461148648646,-20.0
564.0009999275208,-21.728251689189186,-20.0
565.0012340545654,-21.728251689189186,-20.0
566.0037260055542,-21.205658783783782,-20.0
567.0033740997314,-21.64115287162162,-20.0625
568.0029339790344,-21.37985641891892,-20.0625
569.0008790493011,-21.37985641891892,-20.0625
570.0045340061188,-21.466955236486484,-20.0625
571.0035359859467,-21.55405405405405,-20.0625
572.0005691051483,-21.989548141891888,-20.0625
573.0045390129089,-21.55405405405405,-20.0625
574.0036149024963,-21.55405405405405,-20.0625
575.0051031112671,-21.902449324324323,-20.0625
576.0035600662231,-21.815350506756758,-20.125
577.0044000148773,-21.55405405405405,-20.125
578.0050349235535,-21.64115287162162,-20.125
579.0022280216217,-21.55405405405405,-20.125
580.0046579837799,-21.815350506756758,-20.125
581.0006630420685,-21.55405405405405,-20.1875
582.0051391124725,-21.37985641891892,-20.1875
583.0054230690002,-21.292757601351347,-20.1875
584.0053780078888,-21.205658783783782,-20.1875
585.0055689811707,-21.728251689189186,-20.1875
586.0048849582672,-22.860536317567565,-20.125
587.003161907196,-21.466955236486484,-20.125
588.0035419464111,-21.815350506756758,-20.1875
589.0025849342346,-21.815350506756758,-20.1875
590.0002429485321,-21.728251689189186,-20.1875
591.0034780502319,-21.728251689189186,-20.1875
592.0004260540009,-21.728251689189186,-20.1875
593.0062379837036,-21.466955236486484,-20.25
594.0037100315094,-21.989548141891888,-20.25
595.0051879882812,-21.205658783783782,-20.1875
596.0035419464111,-22.25084459459459,-20.25
597.0028929710388,-21.728251689189186,-20.25
598.0059769153595,-21.55405405405405,-20.25
599.0064299106598,-21.55405405405405,-20.25
600.0017349720001,-28.347761824324323,-20.25
601.00505900383,-21.64115287162162,-20.25
602.0062239170074,-22.07664695945946,-20.25
603.00172996521,-21.728251689189186,-20.3125
604.0019800662994,-21.37985641891892,-20.3125
605.0053150653839,-21.902449324324323,-20.25
606.006068944931,-21.815350506756758,-20.3125
607.0053749084473,-21.815350506756758,-20.3125
608.0014400482178,-21.902449324324323,-20.3125
609.0013399124146,-21.728251689189186,-20.3125
610.0024220943451,-21.37985641891892,-20.3125
611.0025610923767,-21.902449324324323,-20.3125
612.0041539669037,-22.25084459459459,-20.375
613.0047249794006,-21.64115287162162,-20.375
614.0017669200897,-21.902449324324323,-20.3125
615.0062069892883,-22.599239864864863,-20.375
616.0058960914612,-21.64115287162162,-20.375
617.005049943924,-21.815350506756758,-20.375
618.0050709247589,-21.815350506756758,-20.375
619.001247882843,-21.728251689189186,-20.375
620.00306391716,-21.989548141891888,-20.375
621.0036311149597,-21.64115287162162,-20.4375
622.0042989253998,-21.989548141891888,-20.4375
623.0010969638824,-22.5121410472973,-20.375
624.0056970119476,-21.989548141891888,-20.4375
625.0050630569458,-21.989548141891888,-20.4375
626.0010340213776,-21.815350506756758,-20.4375
627.0017120838165,-21.64115287162162,-20.4375
628.0007710456848,-22.07664695945946,-20.4375
629.0026609897614,-21.37985641891892,-20.5
