time (sec),mcp9808: 1,tmp36: 0
,temperature C,temperature C
1.0044450759887695,-16.3125,-16.850717905405403
2.0004658699035645,-16.125,-17.19911317567567
3.004491090774536,-16.0,-17.46040962837838
4.003095865249634,-15.8125,-16.93781672297297
5.00194787979126,-15.25,-15.979729729729726
6.001678943634033,-13.8125,-13.715160472972968
7.000846862792969,-13.375,-12.757073479729726
8.002985954284668,-13.0,-11.363492398648646
9.002969980239868,-12.875,-11.015097128378379
10.004806995391846,-12.75,-10.405405405405403
11.001986026763916,-12.625,-10.57960304054054
12.003690004348755,-12.5,-9.795713682432428
13.004348993301392,-12.4375,-9.447318412162161
14.002644062042236,-12.1875,-9.36021959459459
15.001741886138916,-12.125,-9.447318412162161
16.005778074264526,-11.875,-9.011824324324323
17.003187894821167,-11.6875,-9.36021959459459
18.00169801712036,-11.5625,-8.92472550675675
19.000828981399536,-11.5,-9.011824324324323
20.001029014587402,-11.4375,-8.315033783783782
21.006175994873047,-11.1875,-8.576330236486484
22.00317907333374,-11.125,-8.315033783783782
23.003448963165283,-11.125,-8.05373733108108
24.002588033676147,-10.9375,-7.966638513513509
25.003791093826294,-10.8125,-8.402132601351347
26.003659963607788,-10.75,-7.618243243243242
27.00481605529785,-10.5625,-7.618243243243242
28.000967025756836,-10.4375,-7.095650337837839
29.00033402442932,-10.375,-7.35694679054054
30.001240968704224,-10.3125,-7.095650337837839
31.00159192085266,-10.1875,-6.66015625
32.00527095794678,-10.0,-6.573057432432428
33.003692865371704,-9.875,-6.224662162162161
34.004852056503296,-9.75,-6.311760979729726
35.00559687614441,-9.625,-5.702069256756751
36.002975940704346,-9.625,-5.702069256756751
37.00591206550598,-9.3125,-5.527871621621621
38.004323959350586,-9.25,-5.092377533783782
39.00140690803528,-9.0625,-4.656883445945944
40.00059986114502,-9.0,-4.656883445945944
41.00561594963074,-8.875,-4.395586993243242
42.001291036605835,-8.8125,-4.221389358108105
43.00640392303467,-8.5,-4.569784628378379
44.00535488128662,-8.4375,-3.9600929054054035
45.00263595581055,-8.4375,-3.6987964527027017
46.00079298019409,-8.25,-4.395586993243242
47.00500702857971,-8.0625,-3.8729940878378315
48.003875970840454,-7.875,-3.6116976351351298
49.00226593017578,-7.8125,-3.524598817567565
50.006218910217285,-7.6875,-3.524598817567565
51.000279903411865,-7.5625,-3.0891047297297263
52.00127387046814,-7.4375,-2.9149070945945894
53.00457000732422,-7.3125,-2.9149070945945894
54.00598907470703,-7.1875,-2.479413006756751
55.00461006164551,-7.125,-2.305215371621621
56.00643706321716,-7.0,-1.9568201013513473
57.00117802619934,-6.875,-1.9568201013513473
58.0046820640564,-6.6875,-2.0439189189189193
59.00472092628479,-6.5625,-1.8697212837837824
60.00405406951904,-6.5,-1.6084248310810807
61.005125999450684,-6.3125,-1.6084248310810807
62.00467491149902,-6.3125,-0.9987331081081052
63.001561880111694,-6.1875,-1.08583192567567
64.00162100791931,-6.0,-0.38904138513512976
65.00448107719421,-5.875,-0.21484375
66.00534296035767,-5.6875,-0.040646114864863137
67.00186586380005,-5.5625,-0.040646114864863137
68.0046010017395,-5.5,-0.12774493243242802
69.0056688785553,-5.375,0.917440878378379
70.00581407546997,-5.3125,0.5690456081081123
71.00579285621643,-5.0625,0.3077491554054106
72.00601601600647,-4.8125,0.6561444256756772
73.00440287590027,-4.75,0.5690456081081123
74.00381803512573,-4.6875,1.004539695945951
75.00563788414001,-4.6875,1.1787373310810807
76.00210094451904,-4.5625,0.8303420608108141
77.00414705276489,-4.5,1.7013302364864913
78.00443291664124,-4.4375,1.3529349662162176
79.00559306144714,-4.25,1.4400337837837895
80.00389409065247,-4.125,1.5271326013513544
81.00169086456299,-3.9375,2.2239231418918948
82.00415992736816,-3.875,2.13682432432433
83.00598192214966,-3.8125,1.7013302364864913
84.00023293495178,-3.6875,2.5723184121621685
85.0034589767456,-3.5,2.2239231418918948
86.00285291671753,-3.4375,2.7465160472972983
87.00275206565857,-3.375,1.7884290540540562
88.00460600852966,-3.25,2.8336148648648702
